pos,or,item_code,quantity,price,amount,discount,department_code,date,time,discount_code,type_code,vat_flag,vat_div,vat_amount,vat_discount,vat_price,transaction_number,product,department_name,discount_name,transaction_type,daypart,payment_code,payment_name,phone_number,branch,revenue
2,"=""00183615""",BEV6,3.0,109.0,327.0,0.0,"=""7""",2025-10-01,21:23,,D,1.0,9.33,291.964,0.0,97.321,182499.0,brewed coffee,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,327.0
2,"=""00183615""",BEV1,25.0,99.0,2475.0,0.0,"=""7""",2025-10-01,21:23,,D,1.0,9.33,2209.821,0.0,88.393,182499.0,iced tea,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,2475.0
2,"=""00183615""",XTR8,25.0,39.0,975.0,0.0,"=""8""",2025-10-01,21:23,,D,1.0,9.333,870.536,0.0,34.821,182499.0,plain rice,EXTRAS,,Dine-In,Dinner,1.0,CASH,,CNTRO,975.0
2,"=""00183615""",CHM2,25.0,342.0,8550.0,0.0,"=""1""",2025-10-01,21:23,,D,1.0,9.33,7633.929,0.0,305.357,182499.0,bigg deal,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,8550.0
2,"=""00183613""",MPBD11,1.0,0.0,0.0,0.0,"=""32""",2025-10-01,20:21,,D,1.0,9.333,0.0,0.0,0.0,182497.0,bdpumpsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183613""",MPBD12,1.0,0.0,0.0,0.0,"=""32""",2025-10-01,20:21,,D,1.0,9.333,0.0,0.0,0.0,182497.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183613""",MPBD06,1.0,389.0,389.0,0.0,"=""32""",2025-10-01,20:21,,D,1.0,9.333,347.321,0.0,347.321,182497.0,bdpkebab,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,389.0
2,"=""00183612""",REPXTR30,49.0,0.0,0.0,0.0,"=""16""",2025-10-01,19:52,,D,1.0,9.333,0.0,0.0,0.0,182496.0,gravy,REPRESENTATION,,Dine-In,Dinner,2.0,REPRESENTATION,,CNTRO,0.0
2,"=""00183610""",MPBD13,1.0,0.0,0.0,0.0,"=""32""",2025-10-01,19:44,,D,1.0,9.333,0.0,0.0,0.0,182494.0,bdpj,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183610""",MPBD03,1.0,389.0,389.0,0.0,"=""32""",2025-10-01,19:44,,D,1.0,9.333,347.321,0.0,347.321,182494.0,bdtips,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,389.0
2,"=""00183609""",GB9,2.0,149.0,298.0,0.0,"=""26""",2025-10-01,19:40,,D,1.0,9.333,266.071,0.0,133.036,182493.0,go mac salad,GO BIGG,,Dine-In,Dinner,1.0,CASH,,CNTRO,298.0
2,"=""00183609""",CLM8,3.0,499.0,1497.0,0.0,"=""2""",2025-10-01,19:40,,D,1.0,9.333,1336.607,0.0,445.536,182493.0,baby back ribs,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,1497.0
2,"=""00183606""",CLM8,1.0,445.54,445.54,-89.11,"=""2""",2025-10-01,19:30,1.0,T,0.0,9.333,445.54,0.0,445.54,182490.0,baby back ribs,CLASSIC MEALS,SNR CTZN 20%,Take-Out,Dinner,15.0,PAYMAYA,,CNTRO,445.54
2,"=""00183603""",MPBD04,1.0,389.0,389.0,0.0,"=""32""",2025-10-01,19:25,,D,1.0,9.333,347.321,0.0,347.321,182487.0,bdcordon,MARKETING PROMO,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,389.0
2,"=""00183600""",SID1,1.0,59.0,59.0,0.0,"=""10""",2025-10-01,19:21,,D,1.0,9.33,52.679,0.0,52.679,182484.0,coleslaw,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,59.0
2,"=""00183598""",GB4,1.0,297.0,297.0,0.0,"=""26""",2025-10-01,19:13,,D,1.0,9.333,265.179,0.0,265.179,182482.0,go spag platter,GO BIGG,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,297.0
2,"=""00183594""",BEV8,1.0,99.0,99.0,0.0,"=""7""",2025-10-01,19:05,,D,1.0,9.33,88.393,0.0,88.393,182478.0,mountain dew can,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,99.0
2,"=""00183590""",BEV2,2.0,99.0,198.0,0.0,"=""7""",2025-10-01,18:57,,D,1.0,9.33,176.786,0.0,88.393,182474.0,pineapple juice,BEVERAGES,,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,198.0
2,"=""00183589""",CKS5,1.0,179.0,179.0,0.0,"=""12""",2025-10-01,18:52,,T,1.0,9.33,159.821,0.0,159.821,182473.0,carrot cake,CAKES,,Take-Out,PM Snack,1.0,CASH,,CNTRO,179.0
2,"=""00183586""",31,1.0,0.0,0.0,0.0,"=""30""",2025-10-01,18:49,,D,1.0,9.33,0.0,0.0,0.0,182470.0,pauna,MODIFIER,,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00183579""",DEL161,1.0,0.0,0.0,0.0,"=""41""",2025-10-01,18:42,,T,1.0,9.333,0.0,0.0,0.0,182463.0,with cutlery,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183579""",DEL90,1.0,59.0,59.0,0.0,"=""41""",2025-10-01,18:42,,T,1.0,9.333,52.679,0.0,52.679,182463.0,tp-mashed potato,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,59.0
2,"=""00183577""",SNK4,1.0,199.0,199.0,0.0,"=""47""",2025-10-01,18:32,,D,1.0,9.333,177.679,0.0,177.679,182461.0,kani club,SNACKS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,199.0
2,"=""00183575""",SAL3,3.0,0.0,0.0,0.0,"=""9""",2025-10-01,18:30,,T,1.0,9.33,0.0,0.0,0.0,182459.0,roasted sesame,SALAD DELIGHTS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00183575""",SLD7,3.0,189.0,567.0,0.0,"=""9""",2025-10-01,18:30,,T,1.0,9.33,506.25,0.0,168.75,182459.0,nena's harvest,SALAD DELIGHTS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,567.0
2,"=""00183573""",XTR11,1.0,30.0,30.0,0.0,"=""8""",2025-10-01,18:23,,D,1.0,9.333,26.786,0.0,26.786,182457.0,atchara,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,30.0
2,"=""00183566""",DEL20,1.0,378.0,378.0,0.0,"=""41""",2025-10-01,18:14,,T,1.0,9.333,337.5,0.0,337.5,182450.0,pork kebab,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,378.0
2,"=""00183566""",DEL21,1.0,388.0,388.0,0.0,"=""41""",2025-10-01,18:14,,T,1.0,9.333,346.429,0.0,346.429,182450.0,pork cordon,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,388.0
2,"=""00183564""",GB5,1.0,164.0,164.0,0.0,"=""26""",2025-10-01,18:09,,T,1.0,9.333,146.429,0.0,146.429,182448.0,go carbo,GO BIGG,,Take-Out,PM Snack,1.0,CASH,,CNTRO,164.0
2,"=""00183564""",PST1,2.0,114.0,228.0,0.0,"=""4""",2025-10-01,18:09,,T,1.0,9.33,203.571,0.0,101.786,182448.0,spaghetti,PASTA DISHES,,Take-Out,PM Snack,1.0,CASH,,CNTRO,228.0
2,"=""00183564""",BS3,6.0,109.0,654.0,0.0,"=""6""",2025-10-01,18:09,,T,1.0,9.33,583.929,0.0,97.321,182448.0,classic burger,BURGERS AND SANDWICHES,,Take-Out,PM Snack,1.0,CASH,,CNTRO,654.0
2,"=""00183563""",MPBD07,1.0,389.0,389.0,0.0,"=""32""",2025-10-01,18:06,,D,1.0,9.333,347.321,0.0,347.321,182447.0,bdbeefsalp,MARKETING PROMO,,Dine-In,PM Snack,1.0,CASH,,CNTRO,389.0
2,"=""00183551""",MPBD12,2.0,0.0,0.0,0.0,"=""32""",2025-10-01,17:43,,D,1.0,9.333,0.0,0.0,0.0,182435.0,bdicedt,MARKETING PROMO,,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00183551""",MPBD11,2.0,0.0,0.0,0.0,"=""32""",2025-10-01,17:43,,D,1.0,9.333,0.0,0.0,0.0,182435.0,bdpumpsoup,MARKETING PROMO,,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00183551""",MPBD05,1.0,389.0,389.0,0.0,"=""32""",2025-10-01,17:43,,D,1.0,9.333,347.321,0.0,347.321,182435.0,bdbicolspec,MARKETING PROMO,,Dine-In,PM Snack,1.0,CASH,,CNTRO,389.0
2,"=""00183547""",GB12,1.0,286.0,286.0,0.0,"=""26""",2025-10-01,17:37,,D,1.0,9.333,255.357,0.0,255.357,182431.0,go bmc chkn,GO BIGG,,Dine-In,PM Snack,1.0,CASH,,CNTRO,286.0
2,"=""00183539""",GB3,3.0,155.36,466.07,-93.21,"=""26""",2025-10-01,17:18,1.0,D,0.0,9.333,466.07,0.0,155.36,182423.0,go spag p bread,GO BIGG,SNR CTZN 20%,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,466.08000000000004
2,"=""00183539""",SHK16,3.0,141.96,425.89,-85.18,"=""5""",2025-10-01,17:18,1.0,D,0.0,9.333,425.89,0.0,141.96,182423.0,mango graham,SHAKES,SNR CTZN 20%,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,425.88
2,"=""00183536""",DEL128,1.0,0.0,0.0,0.0,"=""41""",2025-10-01,17:02,,T,1.0,9.333,0.0,0.0,0.0,182420.0,herb mayo,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183535""",GB10,1.0,249.0,249.0,0.0,"=""26""",2025-10-01,16:50,,T,1.0,9.333,222.321,0.0,222.321,182419.0,go bt mac,GO BIGG,,Take-Out,PM Snack,1.0,CASH,,CNTRO,249.0
2,"=""00183533""",SNK5,1.0,204.46,204.46,-40.89,"=""47""",2025-10-01,16:48,14.0,D,0.0,9.333,204.46,0.0,204.46,182417.0,go kaniclub,SNACKS,PWD 20% DISCOUNT,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,204.46
2,"=""00183530""",GB6,1.0,204.0,204.0,0.0,"=""26""",2025-10-01,16:36,,D,1.0,9.333,182.143,0.0,182.143,182414.0,go carbo p bread,GO BIGG,,Dine-In,PM Snack,1.0,CASH,,CNTRO,204.0
2,"=""00183519""",SHK16,2.0,159.0,318.0,0.0,"=""5""",2025-10-01,15:46,,D,1.0,9.333,283.929,0.0,141.964,182403.0,mango graham,SHAKES,,Dine-In,PM Snack,1.0,CASH,,CNTRO,318.0
2,"=""00183516""",BEV2,4.0,99.0,396.0,0.0,"=""7""",2025-10-01,15:38,,D,1.0,9.33,353.571,0.0,88.393,182400.0,pineapple juice,BEVERAGES,,Dine-In,PM Snack,1.0,CASH,,CNTRO,396.0
2,"=""00183516""",CHM2,4.0,342.0,1368.0,0.0,"=""1""",2025-10-01,15:38,,D,1.0,9.33,1221.429,0.0,305.357,182400.0,bigg deal,CHICKEN MEALS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,1368.0
2,"=""00183511""",XTR8,2.0,39.0,78.0,0.0,"=""8""",2025-10-01,15:12,,D,1.0,9.333,69.643,0.0,34.821,182395.0,plain rice,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,78.0
2,"=""00183505""",GB17,2.0,239.29,478.57,-95.71,"=""26""",2025-10-01,14:49,1.0,T,0.0,9.333,478.57,0.0,239.29,182389.0,go dt,GO BIGG,SNR CTZN 20%,Take-Out,Lunch,1.0,CASH,,CNTRO,478.58
2,"=""00183504""",BEV21,1.0,129.0,129.0,0.0,"=""7""",2025-10-01,14:33,,T,1.0,9.33,115.179,0.0,115.179,182388.0,sig iced coffee,BEVERAGES,,Take-Out,Lunch,1.0,CASH,,CNTRO,129.0
2,"=""00183501""",PST2,1.0,119.64,119.64,-23.93,"=""4""",2025-10-01,14:23,14.0,D,0.0,9.333,119.64,0.0,119.64,182385.0,carbonara,PASTA DISHES,PWD 20% DISCOUNT,Dine-In,Lunch,1.0,CASH,,CNTRO,119.64
2,"=""00183500""",CHM9,2.0,212.5,425.0,-85.0,"=""1""",2025-10-01,14:15,1.0,D,0.0,9.333,425.0,0.0,212.5,182384.0,double treat,CHICKEN MEALS,SNR CTZN 20%,Dine-In,Lunch,1.0,CASH,,CNTRO,425.0
2,"=""00183494""",DEL68,1.0,0.0,0.0,0.0,"=""41""",2025-10-01,04:20,,T,1.0,9.333,0.0,0.0,0.0,182378.0,atchara to gravy,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183491""",REPXTR30,9.0,0.0,0.0,0.0,"=""16""",2025-10-01,03:44,,D,1.0,9.333,0.0,0.0,0.0,182375.0,gravy,REPRESENTATION,,Dine-In,GY,2.0,REPRESENTATION,,CNTRO,0.0
2,"=""00183489""",DEL18,1.0,404.0,404.0,0.0,"=""41""",2025-10-01,02:31,,T,1.0,9.333,360.714,0.0,360.714,182373.0,tanguigui steak,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,404.0
2,"=""00183487""",BRK10,2.0,99.0,198.0,0.0,"=""3""",2025-10-01,02:22,,T,1.0,9.33,176.786,0.0,88.393,182371.0,goto,BREAKFAST,,Take-Out,GY,1.0,CASH,,CNTRO,198.0
2,"=""00183485""",DEL36,1.0,162.0,162.0,0.0,"=""41""",2025-10-01,05:00,,T,1.0,9.33,144.643,0.0,144.643,182369.0,chsy burger,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,162.0
2,"=""00183481""",DEL82,1.0,179.0,179.0,0.0,"=""41""",2025-10-01,04:34,,T,1.0,9.33,159.821,0.0,159.821,182365.0,ripe mango shke,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,179.0
2,"=""00183480""",DEL70,1.0,169.0,169.0,0.0,"=""41""",2025-10-01,04:08,,T,1.0,9.333,150.893,0.0,150.893,182364.0,spagheti,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,169.0
2,"=""00183479""",DEL217,1.0,369.0,369.0,0.0,"=""41""",2025-10-01,03:59,,T,1.0,9.333,329.464,0.0,329.464,182363.0,go toci,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,369.0
2,"=""00183477""",DEL37,1.0,184.0,184.0,0.0,"=""41""",2025-10-01,03:43,,T,1.0,9.33,164.286,0.0,164.286,182361.0,bacon burgr,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,184.0
2,"=""00183473""",DEL30,1.0,179.0,179.0,0.0,"=""41""",2025-10-01,03:32,,T,1.0,9.33,159.821,0.0,159.821,182357.0,tuna sandwch,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,179.0
2,"=""00183466""",DEL135,1.0,179.0,179.0,0.0,"=""41""",2025-10-01,02:24,,T,1.0,9.33,159.821,0.0,159.821,182350.0,mango graham  shake,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,179.0
2,"=""00183465""",DEL88,1.0,59.0,59.0,0.0,"=""41""",2025-10-01,02:18,,T,1.0,9.333,52.679,0.0,52.679,182349.0,tp-vegetable medly,FOOD PANDA,,Take-Out,GY,11.0,FOOD PANDA,,CNTRO,59.0
2,"=""00183451""",BEV4,2.0,79.46,158.93,-31.79,"=""7""",2025-10-01,01:10,1.0,D,0.0,9.33,158.93,0.0,79.46,182335.0,hot choco,BEVERAGES,SNR CTZN 20%,Dine-In,GY,1.0,CASH,,CNTRO,158.92
2,"=""00183445""",CHM12,1.0,298.0,298.0,0.0,"=""1""",2025-10-01,00:25,,D,1.0,9.33,266.071,0.0,266.071,182329.0,carbo platter,CHICKEN MEALS,,Dine-In,GY,1.0,CASH,,CNTRO,298.0
2,"=""00183441""",CHM6,2.0,174.0,348.0,0.0,"=""1""",2025-10-01,00:18,,D,1.0,9.33,310.714,0.0,155.357,182325.0,1pc bigg cajun chicken,CHICKEN MEALS,,Dine-In,GY,15.0,PAYMAYA,,CNTRO,348.0
2,"=""00183439""",BRK11,4.0,119.0,476.0,0.0,"=""3""",2025-10-01,00:14,,T,1.0,9.33,425.0,0.0,106.25,182323.0,goto w egg,BREAKFAST,,Take-Out,GY,1.0,CASH,,CNTRO,476.0
2,"=""00183816""",REP1,1.0,0.0,0.0,0.0,"=""16""",2025-10-02,21:58,,T,1.0,9.333,0.0,0.0,0.0,182700.0,guest count,REPRESENTATION,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183816""",XTR7,1.0,0.0,0.0,0.0,"=""8""",2025-10-02,21:58,,T,1.0,9.33,0.0,0.0,0.0,182700.0,herbmayo,EXTRAS,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183816""",DEL113,1.0,109.0,109.0,0.0,"=""41""",2025-10-02,21:58,,T,1.0,9.33,97.321,0.0,97.321,182700.0,french fries,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,109.0
2,"=""00183815""",DEL161,1.0,0.0,0.0,0.0,"=""41""",2025-10-02,21:56,,T,1.0,9.333,0.0,0.0,0.0,182699.0,with cutlery,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183815""",DEL8,1.0,234.0,234.0,0.0,"=""41""",2025-10-02,21:56,,T,1.0,9.33,208.929,0.0,208.929,182699.0,1pc bigg cajun chicken,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,234.0
2,"=""00183814""",DEL21,1.0,388.0,388.0,0.0,"=""41""",2025-10-02,21:55,,T,1.0,9.333,346.429,0.0,346.429,182698.0,pork cordon,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,388.0
2,"=""00183814""",DEL3,1.0,199.0,199.0,0.0,"=""41""",2025-10-02,21:55,,T,1.0,9.33,177.679,0.0,177.679,182698.0,1pc bigg chicken,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,199.0
2,"=""00183814""",DEL99,1.0,30.0,30.0,0.0,"=""41""",2025-10-02,21:55,,T,1.0,9.333,26.786,0.0,26.786,182698.0,plain to java,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,30.0
2,"=""00183814""",SAL3,1.0,0.0,0.0,0.0,"=""9""",2025-10-02,21:55,,T,1.0,9.33,0.0,0.0,0.0,182698.0,roasted sesame,SALAD DELIGHTS,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183814""",DEL77,1.0,229.0,229.0,0.0,"=""41""",2025-10-02,21:55,,T,1.0,9.33,204.464,0.0,204.464,182698.0,nenas harvest,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,229.0
2,"=""00183813""",SDis- 20.00%,1.0,20.0,-106.43,0.0,"=""""",2025-10-02,21:52,1.0,T,,0.0,-106.43,0.0,0.0,182697.0,nan,,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,20.0
2,"=""00183813""",CHM3,2.0,266.07,532.14,-106.43,"=""1""",2025-10-02,21:52,1.0,T,0.0,9.33,532.14,0.0,266.07,182697.0,chicken-kebab meal,CHICKEN MEALS,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,532.14
2,"=""00183812""",PST1,1.0,114.0,114.0,0.0,"=""4""",2025-10-02,21:51,,T,1.0,9.33,101.786,0.0,101.786,182696.0,spaghetti,PASTA DISHES,,Take-Out,Dinner,1.0,CASH,,CNTRO,114.0
2,"=""00183812""",BRK10,2.0,99.0,198.0,0.0,"=""3""",2025-10-02,21:51,,T,1.0,9.33,176.786,0.0,88.393,182696.0,goto,BREAKFAST,,Take-Out,Dinner,1.0,CASH,,CNTRO,198.0
2,"=""00183811""",BRK11,1.0,119.0,119.0,0.0,"=""3""",2025-10-02,21:48,,T,1.0,9.33,106.25,0.0,106.25,182695.0,goto w egg,BREAKFAST,,Take-Out,Dinner,1.0,CASH,,CNTRO,119.0
2,"=""00183810""",BEF2,1.0,332.0,332.0,0.0,"=""18""",2025-10-02,21:47,,T,1.0,9.33,296.429,0.0,296.429,182694.0,beef salpicao,SIZZLERS,,Take-Out,Dinner,21.0,PAYLORO,,CNTRO,332.0
2,"=""00183809""",DEL2,1.0,303.0,303.0,0.0,"=""41""",2025-10-02,21:29,,T,1.0,9.333,270.536,0.0,270.536,182693.0,double treat,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,303.0
2,"=""00183809""",DEL92,1.0,59.0,59.0,0.0,"=""41""",2025-10-02,21:29,,T,1.0,9.333,52.679,0.0,52.679,182693.0,tp-coleslaw,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,59.0
2,"=""00183809""",DEL214,1.0,204.0,204.0,0.0,"=""41""",2025-10-02,21:29,,T,1.0,9.333,182.143,0.0,182.143,182693.0,go bacmachz,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,204.0
2,"=""00183809""",DEL205,1.0,338.0,338.0,0.0,"=""41""",2025-10-02,21:29,,T,1.0,9.333,301.786,0.0,301.786,182693.0,go dt,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,338.0
2,"=""00183809""",DEL24,1.0,378.0,378.0,0.0,"=""41""",2025-10-02,21:29,,T,1.0,9.333,337.5,0.0,337.5,182693.0,bicol special,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,378.0
2,"=""00183808""",REPXTR30,19.0,0.0,0.0,0.0,"=""16""",2025-10-02,21:21,,D,1.0,9.333,0.0,0.0,0.0,182692.0,gravy,REPRESENTATION,,Dine-In,Dinner,2.0,REPRESENTATION,,CNTRO,0.0
2,"=""00183808""",REPXTR30,1.0,0.01,0.01,0.0,"=""16""",2025-10-02,21:21,,D,1.0,9.333,0.009,0.0,0.009,182692.0,gravy,REPRESENTATION,,Dine-In,Dinner,2.0,REPRESENTATION,,CNTRO,0.01
2,"=""00183807""",DEL64,1.0,189.0,189.0,0.0,"=""41""",2025-10-02,21:18,,T,1.0,9.333,168.75,0.0,168.75,182691.0,carrot cake,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,189.0
2,"=""00183807""",DEL74,1.0,0.0,0.0,0.0,"=""41""",2025-10-02,21:18,,T,1.0,9.333,0.0,0.0,0.0,182691.0,thousand island,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00183807""",DEL75,1.0,229.0,229.0,0.0,"=""41""",2025-10-02,21:18,,T,1.0,9.33,204.464,0.0,204.464,182691.0,soutwest sald,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,229.0
2,"=""00183806""",DEL51,1.0,119.0,119.0,0.0,"=""41""",2025-10-02,21:08,,T,1.0,9.333,106.25,0.0,106.25,182690.0,pj,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,119.0
2,"=""00183806""",DEL71,1.0,184.0,184.0,0.0,"=""41""",2025-10-02,21:08,,T,1.0,9.33,164.286,0.0,164.286,182690.0,carbonara,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,184.0
2,"=""00183805""",DEL70,1.0,169.0,169.0,0.0,"=""41""",2025-10-02,21:07,,T,1.0,9.333,150.893,0.0,150.893,182689.0,spagheti,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,169.0
2,"=""00183805""",DEL36,1.0,162.0,162.0,0.0,"=""41""",2025-10-02,21:07,,T,1.0,9.33,144.643,0.0,144.643,182689.0,chsy burger,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,162.0
2,"=""00183804""",XTR61,1.0,87.5,87.5,-17.5,"=""8""",2025-10-02,20:40,1.0,D,0.0,9.333,87.5,0.0,87.5,182688.0,tokwat baboy,EXTRAS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,87.5
2,"=""00183803""",REP1,5.0,0.0,0.0,0.0,"=""16""",2025-10-02,20:36,,D,1.0,9.333,0.0,0.0,0.0,182687.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183803""",MPBD12,1.0,0.0,0.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,0.0,0.0,0.0,182687.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183803""",MPBD11,1.0,0.0,0.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,0.0,0.0,0.0,182687.0,bdpumpsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183803""",MPBD03,1.0,389.0,389.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,347.321,0.0,347.321,182687.0,bdtips,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,389.0
2,"=""00183803""",MPBD11,2.0,0.0,0.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,0.0,0.0,0.0,182687.0,bdpumpsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183803""",MPBD12,2.0,0.0,0.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,0.0,0.0,0.0,182687.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183803""",MPBD03,2.0,389.0,778.0,0.0,"=""32""",2025-10-02,20:36,,D,1.0,9.333,694.643,0.0,347.321,182687.0,bdtips,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,778.0
2,"=""00183803""",BEV2,1.0,99.0,99.0,0.0,"=""7""",2025-10-02,20:36,,D,1.0,9.33,88.393,0.0,88.393,182687.0,pineapple juice,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,99.0
2,"=""00183803""",BEV1,1.0,99.0,99.0,0.0,"=""7""",2025-10-02,20:36,,D,1.0,9.33,88.393,0.0,88.393,182687.0,iced tea,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,99.0
2,"=""00183803""",CHM11,1.0,267.0,267.0,0.0,"=""1""",2025-10-02,20:36,,D,1.0,9.33,238.393,0.0,238.393,182687.0,spaghetti platter,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,267.0
2,"=""00183802""",REP1,2.0,0.0,0.0,0.0,"=""16""",2025-10-02,20:31,,D,1.0,9.333,0.0,0.0,0.0,182686.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00183802""",SHK7,2.0,159.0,318.0,0.0,"=""5""",2025-10-02,20:31,,D,1.0,9.33,283.929,0.0,141.964,182686.0,cookies n cream,SHAKES,,Dine-In,Dinner,1.0,CASH,,CNTRO,318.0
2,"=""00183801""",BRK8,1.0,259.0,259.0,0.0,"=""3""",2025-10-02,20:30,,D,1.0,9.333,231.25,0.0,231.25,182685.0,tocilog,BREAKFAST,,Dine-In,Dinner,1.0,CASH,,CNTRO,259.0
